tt0012349,8.2,8.5,8.4,8.3,8.3
tt0106856,7.6,8,7.6,7.6,7.5
tt0106918,6.9,6.8,6.8,6.8,6.9
tt0106965,6.1,5.5,6.1,5.9,5.7
tt0106977,7.8,7.8,7.8,7.7,7.8
tt0107048,8,8,7.9,8.1,8.1
tt0107120,7.2,6,7,6.8,6.4
tt0107144,6.7,6.7,6.8,6.7,6.2
tt0107206,7.3,7.3,7.3,7.1,7.3
tt0107207,8.1,8.2,8.3,8.1,7.9
tt0107211,6,5.2,6.3,6,5.8
tt0107290,8.1,8.2,8.1,8.2,7.9
tt0107362,6.4,6.7,6.6,6.4,6.1
tt0107614,7.1,7.4,7.2,6.9,6.9
tt0107688,8.1,7.9,8,8,7.8
tt0107798,6.7,6.2,6.6,6.6,6.7
tt0107808,7.6,6.9,7.8,7.6,7.4
tt0107818,7.7,7.7,7.8,7.7,7.6
tt0107822,7.6,8.1,7.6,7.5,7.6
tt0107943,7.9,7.9,7.7,7.7,8
tt0107977,6.9,7.1,6.9,6.8,6.2
tt0108037,8,7.4,7.8,7.8,7.5
tt0108052,8.7,9,9,8.9,8.7
tt0108160,7,6.6,6.9,6.7,6.9
tt0108358,8,7.1,7.7,7.8,7.9
tt0108394,8,8.1,8,7.9,7.9
tt0108399,8,7.6,7.9,7.9,7.9
tt0108525,6.3,6.6,6.4,6.2,5.7
tt0108550,7.9,8.1,7.9,7.7,7.7
tt0109040,7,6.9,6.9,7,6.5
tt0109254,5.6,6.4,6,5.6,5.1
tt0109424,8.1,7.7,8.2,8,7.7
tt0109444,7,7.2,6.9,6.9,7
tt0109445,7.9,8,7.8,7.7,7.5
tt0109506,7.8,7.9,7.6,7.6,7.5
tt0109686,7.4,7,7.2,7.4,6.8
tt0109707,7.8,8.4,7.9,7.8,7.7
tt0109813,5,4.4,5,4.9,4.7
tt0109830,8.7,8.9,8.9,8.8,8.5
tt0109831,7.1,7,6.9,6.9,7.4
tt0110074,7.4,6.6,7.1,7.3,7.2
tt0110148,7.6,7.4,7.5,7.6,7.3
tt0110216,4.8,5.2,4.8,4.5,4.7
tt0110322,7.7,7.8,7.7,7.6,7.4
tt0110357,8.5,8.6,8.7,8.5,7.9
tt0110413,8.5,8.6,8.6,8.6,8.4
tt0110475,7,7.2,7,6.9,6.7
tt0110478,7.1,6.7,7.3,7.1,6.9
tt0110622,6.6,6.6,6.8,6.5,6.3
tt0110632,7.3,7.1,7.3,7.3,7.1
tt0110912,8.7,9.1,8.9,8.9,8.7
tt0110932,7.6,7.4,7.7,7.5,7.5
tt0110989,5.5,5.9,5.6,5.3,4.8
tt0111070,6.7,6,6.5,6.3,6.5
tt0111161,9.1,9.3,9.3,9.3,9.1
tt0111255,5.6,5.5,5.9,5.6,5.4
tt0111257,7.3,7.7,7.3,7.2,7.2
tt0111280,6.7,6.2,6.4,6.6,6.7
tt0111282,7.2,7.7,6.9,7.1,7.1
tt0111301,4.2,2.9,4.2,4,3.6
tt0111495,8,8.3,8.3,8,7.9
tt0111503,7.3,7.2,7.2,7.2,7.3
tt0111507,7.7,6.9,7.7,7.6,7.5
tt0112281,6.5,6.4,6.7,6.4,5.7
tt0112384,7.7,7.7,7.7,7.6,7.7
tt0112401,6.4,7.3,6.7,6.4,6.1
tt0112431,7,6.9,6.7,6.7,7.3
tt0112442,7,7.1,6.9,6.9,6.6
tt0112461,7.5,7.6,7.5,7.3,7
tt0112462,5.5,5,5.5,5.4,5.3
tt0112471,8.1,8.6,8.3,8,7.7
tt0112508,6.6,6.1,6.4,6.4,5.8
tt0112573,8.3,8.2,8.3,8.4,8.1
tt0112579,7.7,8.4,7.8,7.6,7.5
tt0112641,8.2,8.2,8.3,8.2,7.9
tt0112642,6.3,5.7,6.2,6.1,5.9
tt0112682,7.7,7.3,7.4,7.5,7.6
tt0112697,7.1,7.4,7,6.7,6.8
tt0112740,7.4,7.5,7.4,7.3,7.3
tt0112817,7.7,7.1,7.6,7.6,7.5
tt0112818,7.6,7.5,7.6,7.5,7.5
tt0112851,7.3,6.5,7.2,7.2,7
tt0112864,7.6,7.6,7.6,7.6,7.3
tt0112870,8.3,8.6,8.2,8.1,7.3
tt0113071,6,5.5,6.1,6,5.9
tt0113101,6.9,6.7,6.9,6.8,6.4
tt0113118,7.5,7.7,7.3,7.3,7.2
tt0113161,7,7.5,7,6.8,6.9
tt0113189,7.3,7.6,7.3,7.2,7
tt0113243,6.5,7,6.2,6.3,6.1
tt0113247,8.1,8.6,8.2,8.1,7.7
tt0113277,8.2,8.2,8.2,8.3,8.1
tt0113481,5.7,7,5.7,5.7,5.6
tt0113492,5.6,5.3,5.7,5.6,5.4
tt0113497,7.1,7,7.1,7,6.8
tt0113540,7.1,7.7,7.1,7.1,6.8
tt0113568,8.1,8,8,8,7.8
tt0113627,7.6,8.2,7.5,7.5,7.5
tt0113749,7.3,6.8,7.1,7.2,6.8
tt0113855,6.1,5.5,5.9,5.8,5.3
tt0114069,6.7,5,6.6,6.6,6.6
tt0114148,6.9,6.6,7,6.6,6.2
tt0114214,6.5,6.4,6.6,6.4,6.4
tt0114369,8.5,8.8,8.6,8.6,8.4
tt0114388,7.8,7.8,7.6,7.6,7.8
tt0114436,5,5.8,5.1,4.8,4.8
tt0114508,5.8,5.1,5.7,5.8,6
tt0114558,7.2,6.1,7.3,7.2,7.1
tt0114694,7.3,7.6,7.1,7.1,6.7
tt0114709,8.3,8.4,8.4,8.2,8.2
tt0114746,8,8,7.9,8,8
tt0114814,8.5,8.4,8.5,8.6,8.5
tt0114898,6.3,5.9,6.3,6.3,6.1
tt0114924,7,7.2,6.9,6.6,6.8
tt0115433,5.8,5.2,5.9,5.6,5.7
tt0115685,7.2,7.1,7.4,7.1,7
tt0115734,7.2,7,7.1,7,6.7
tt0115751,7.9,7.5,8,7.8,7.7
tt0115759,6.1,4,6.2,6,6
tt0115798,6.2,6.2,6.3,6.1,5.8
tt0115963,6.6,7,6.6,6.3,6.2
tt0116040,6,6.9,6.2,5.9,5.8
tt0116136,6.6,6.9,6.7,6.4,6.4
tt0116209,7.5,7.8,7.5,7.4,7.3
tt0116213,6.2,6.1,6.3,6.1,6.2
tt0116225,5.8,5.3,5.9,5.8,5.5
tt0116231,8.4,7,8.3,8.4,6.9
tt0116282,8.1,8.1,8.1,8.1,8.3
tt0116365,7.2,7.7,7.1,7.1,7.1
tt0116367,7.3,7.1,7.1,7.3,7.2
tt0116483,7.2,6.7,6.9,7,6.8
tt0116583,7.1,7.4,7.2,6.8,6.6
tt0116629,7,7,7,7,6.8
tt0116695,7.4,7.4,7.4,7.3,7.2
tt0116705,5.8,6.1,5.9,5.5,5.3
tt0116778,7,6.9,6.7,6.9,6.9
tt0116908,6.9,6.5,6.6,6.7,6.9
tt0116922,7.7,7.8,7.7,7.6,7.4
tt0116996,6.4,5.8,6.3,6.3,6.5
tt0117008,7.1,6.8,7,6.8,6.9
tt0117060,7.1,7.3,7.2,7.1,7
tt0117218,5.7,5.3,5.6,5.5,5.5
tt0117318,7.3,7.2,7.5,7.3,7.2
tt0117333,6.6,3.5,6.6,6.3,6.5
tt0117381,7.8,7.8,7.8,7.7,7.5
tt0117438,6.7,6.9,6.8,6.6,6.7
tt0117500,7.5,7.5,7.4,7.5,7.2
tt0117509,6.9,5.7,6.5,6.8,6.7
tt0117571,7.3,7.7,7.4,7.2,7.1
tt0117665,7.6,7.2,7.6,7.6,7.4
tt0117666,8,7.7,8,7.9,8.1
tt0117705,6.6,6.3,6.8,6.3,5.6
tt0117731,7.7,7.5,7.5,7.5,7.6
tt0117802,7.5,7.1,7.2,7.2,7.2
tt0117887,7.1,7.5,7.1,6.9,6.9
tt0117913,7.5,7.3,7.6,7.4,7.3
tt0117951,8.1,8.3,8.2,8.1,8
tt0117998,6.5,6.7,6.4,6.3,6.5
tt0118571,6.6,6.7,6.7,6.4,6.5
tt0118583,6.3,5,6,6.3,6.4
tt0118607,7.3,7.7,7.4,7.3,7.2
tt0118615,4.8,5,5,4.7,4.7
tt0118617,7.4,7.6,7.5,6.9,6.5
tt0118655,7.1,7.2,7,7,7
tt0118688,3.8,3.1,3.8,3.7,3.9
tt0118689,6.6,6.9,6.9,6.3,6
tt0118694,8.1,8.4,8.2,8,7.9
tt0118715,8.1,8.2,8,8.2,8
tt0118749,7.9,8.3,8.1,7.8,7.7
tt0118799,8.6,8.5,8.8,8.6,8.2
tt0118842,7.4,7.7,7.2,7.2,7.1
tt0118849,8.2,8.1,8.4,8.3,7.9
tt0118880,6.9,6.5,6.9,6.9,6.7
tt0118883,6.8,6.3,6.8,6.7,6.7
tt0118884,7.6,7.4,7.6,7.4,7.4
tt0118887,7,6.8,6.9,6.9,7
tt0118928,6,6.5,6,5.9,6
tt0118929,7.7,7.3,7.5,7.7,7.6
tt0118971,7.6,7.9,7.6,7.5,7.3
tt0118998,5.5,4.5,5.6,5.3,5.3
tt0119008,7.8,8,7.8,7.7,7.6
tt0119051,7.1,6.2,7.1,6.9,6.9
tt0119081,6.8,6.7,6.4,6.8,6.6
tt0119094,7.3,7.1,7.3,7.3,7
tt0119099,7.1,7,7,7,7
tt0119116,7.7,7,7.5,7.7,7.7
tt0119137,5.4,4.4,5.6,5.1,5
tt0119164,7.3,6.6,7.3,7.1,7.3
tt0119167,7.5,7.3,7.6,7.6,7.4
tt0119173,6,5.7,6.3,5.9,5.9
tt0119174,7.8,8,7.8,7.8,7.6
tt0119177,7.9,7.8,7.8,7.8,7.6
tt0119190,5.7,5.5,5.7,5.3,5.4
tt0119217,8.3,8.4,8.4,8.2,8.1
tt0119229,7.5,7.5,7.2,7.3,7.4
tt0119282,7.4,7.2,7.6,7.1,6.8
tt0119303,4.7,4.5,4.9,4.1,4
tt0119345,5.8,6.2,5.8,5.7,5.7
tt0119395,6.4,6.4,6.5,6.4,6.3
tt0119396,7.6,7.4,7.5,7.5,7.5
tt0119468,6.7,5.5,6.6,6.5,6.7
tt0119488,8.2,8.3,8.3,8.2,8.2
tt0119528,7,7.1,7,6.8,6.7
tt0119567,6.6,6.6,6.7,6.5,6.5
tt0119643,7.3,6.8,7.4,7.2,7
tt0119654,7.3,7.5,7.4,7.2,7.3
tt0119698,8.4,8.5,8.5,8.4,8
tt0119738,6.5,6.7,6.4,6.2,6.3
tt0119822,7.8,7.6,7.7,7.7,7.8
tt0119925,6.2,6.7,6.4,6,6.1
tt0119978,7.2,6.7,7.3,7.1,7.1
tt0120053,6.4,4.2,6.3,6.3,6.1
tt0120082,6.3,6.6,6.4,6,6.1
tt0120102,7.2,7.4,7.3,7.1,6.9
tt0120148,6.9,6.6,6.7,6.6,6.8
tt0120177,5.4,4.9,5.2,5.3,5.2
tt0120179,3.9,3.6,4.2,3.8,3.8
tt0120184,6.1,5.9,6.3,6.2,5.8
tt0120188,7.2,7.5,7.2,7.1,6.9
tt0120201,7.2,7.9,7.3,7.2,7.1
tt0120324,7.5,8.2,7.6,7.4,7.4
tt0120338,7.8,8,8.1,7.7,7.5
tt0120347,6.6,6.6,6.6,6.4,6.6
tt0120363,7.9,8,8,7.8,7.9
tt0120382,8.1,8.6,8.3,8.1,7.7
tt0120461,5.6,6.1,5.7,5.4,5.5
tt0120484,6.3,5.8,6.2,6.1,6
tt0120586,8.5,8.5,8.6,8.5,8.1
tt0120587,6.6,5.5,6.5,6.5,6.6
tt0120591,6.7,6.6,6.9,6.7,6.5
tt0120601,7.7,8.1,7.8,7.7,7.6
tt0120611,7.2,7.1,7,7.1,7.1
tt0120616,7.1,7,7.1,7,7.1
tt0120623,7.3,6.8,7.3,7.1,7.2
tt0120630,7.1,7.1,7.1,6.9,7.1
tt0120631,7.4,6.3,7.2,6.9,7
tt0120632,6.9,6.1,6.9,6.7,6.6
tt0120647,6.2,6.9,6.3,6.1,6.3
tt0120655,7.4,7.2,7.3,7.3,7.2
tt0120657,6.8,6.7,6.7,6.6,6.7
tt0120660,7.4,7.1,7.3,7.3,7.3
tt0120663,7.4,8.4,7.8,7.4,6.9
tt0120667,5.8,5.6,5.7,5.6,5.9
tt0120669,7.7,7.6,7.6,7.7,7.1
tt0120679,7.5,6.9,7.6,7.3,7.3
tt0120681,6.9,6.2,6.8,6.8,6.8
tt0120685,5.4,5.2,5.6,5.4,5.4
tt0120689,8.5,8.7,8.7,8.5,8.4
tt0120694,6,5.8,6,5.6,5.8
tt0120735,8.2,8.3,8.3,8.2,7.9
tt0120737,8.7,8.8,8.9,8.8,8.6
tt0120738,5.3,9.2,5.2,5.2,5.4
tt0120744,6.6,5.9,6.7,6.4,6.4
tt0120746,6.9,7.1,6.9,6.7,6.7
tt0120749,6.2,6.4,6.3,6.1,6.2
tt0120755,6.1,6,6.2,6.1,6.1
tt0120762,7.8,7.8,7.9,7.4,7.2
tt0120768,7.4,7.4,7.5,7.3,7.1
tt0120780,7.1,7.2,7.1,6.9,7
tt0120783,6.8,7.1,6.7,6.2,6.4
tt0120784,7.1,6.8,7.1,7.1,7.1
tt0120787,6.6,6.1,6.7,6.5,6.6
tt0120789,7.6,7.5,7.7,7.5,7.4
tt0120791,6.6,6,6.6,6.2,6.2
tt0120794,7.3,7.6,7.3,6.9,6.6
tt0120804,6.8,6,6.8,6.7,6.7
tt0120812,7.1,7.5,7.2,6.9,6.7
tt0120815,8.5,8.6,8.7,8.5,8.5
tt0120828,5.9,5.6,6,5.7,5.9
tt0120832,6,6.5,6.3,6,5.9
tt0120844,6.5,5.8,6.3,6.3,6.5
tt0120855,7.4,7.1,7.5,7,6.9
tt0120863,7.6,8.4,7.9,7.6,7.4
tt0120873,6.6,6.5,6.7,6.5,6.6
tt0120885,7.2,7.8,7.3,7.2,7
tt0120888,7,6.8,6.7,6.8,6.9
tt0120889,7.2,6.6,7.2,7.1,6.7
tt0120890,6.6,6.7,6.5,6.4,6.6
tt0120891,4.9,4.9,5.4,4.9,4.8
tt0120902,7.2,6.8,7.3,7,7
tt0120903,7.4,7.3,7.4,7.4,7.4
tt0120907,6.8,7.1,6.9,6.8,6.7
tt0120912,6.2,6.4,6.4,6,6.2
tt0120915,6.5,6.2,6.6,6.5,6.3
tt0120917,7.5,7.5,7.4,7.3,7
tt0121164,7.5,7.5,7.5,7.3,7.3
tt0121765,6.6,6,6.6,6.6,6.5
tt0121766,7.6,7.6,7.7,7.5,7.3
tt0122151,6.7,6.7,6.8,6.7,6.4
tt0122690,7.4,7.1,7.1,7.3,7.3
tt0122718,6.3,5.9,6.4,6,6.1
tt0122933,6.8,6.8,6.9,6.7,6.6
tt0123755,7.2,7.1,7,7.3,7.2
tt0124315,7.4,7.6,7.4,7.3,7.4
tt0125439,7.3,7.2,7.1,7,7.2
tt0125659,7.8,7.2,7.8,7.8,7.6
tt0125664,7.5,7.8,7.6,7.4,7.2
tt0126029,7.9,7.8,7.9,7.8,7.9
tt0126886,7.3,7.5,7.3,7.2,7.2
tt0127536,7.6,6.6,7.3,7.4,7.6
tt0128442,7.5,6.6,7.3,7.4,7.2
tt0128445,7.8,7.9,7.8,7.6,7.4
tt0128853,6.8,6.8,6.9,6.5,6.6
tt0129167,8.1,8.2,8.2,7.9,7.8
tt0129290,6.9,7.2,7.1,6.7,6.5
tt0129387,7.1,7,6.8,7.1,7.3
tt0130018,4.8,3.8,5,4.6,4.7
tt0130827,7.8,7.5,7.5,7.7,7.7
tt0131325,6.5,5.9,6.7,6.4,6.4
tt0132347,6.2,6.7,6.3,6,6.2
tt0132477,7.9,8,7.9,7.7,7.7
tt0133093,8.5,8.5,8.6,8.8,8.6
tt0133152,5.7,5.2,5.7,5.7,5.8
tt0133240,7.4,7.7,7.4,7,6.7
tt0133751,6.6,6.4,6.7,6.5,6.3
tt0133952,6.4,8,6.5,6.4,6.4
tt0134084,5.8,5.8,5.8,5.4,5.6
tt0134119,7.4,7.6,7.5,7.3,7.3
tt0134273,6.5,6.9,6.6,6.6,6.4
tt0134847,7.2,6.8,7.1,7.1,7.2
tt0137363,7.2,7,7.2,7.3,7.1
tt0137494,6.3,7.7,6.5,6.2,6.3
tt0137523,8.7,9.1,8.9,8.8,8.2
tt0138097,7.2,7,7.2,7,7.2
tt0138524,6.3,5.7,6.3,6.2,6.3
tt0138704,7.5,7.5,7.4,7.4,7.1
tt0138749,7.1,6.5,7.2,6.7,6.5
tt0139134,7,6.3,6.9,6.8,6.5
tt0139239,7.4,9,7.3,7.2,7.2
tt0139654,7.8,8,7.9,7.7,7.4
tt0139809,7.2,7.2,7.2,7.1,6.9
tt0140352,7.9,7.8,7.9,7.8,7.8
tt0141926,6.6,6.5,6.8,6.6,6.6
tt0142342,6.6,6.5,6.6,6.4,6
tt0142688,6.8,6.7,6.7,6.7,6.6
tt0143145,6.5,6.6,6.6,6.3,6.5
tt0144084,7.7,7.9,7.7,7.6,7.2
tt0144117,8,7.8,7.8,7.8,7.4
tt0145487,7.4,7.7,7.4,7.2,7.3
tt0145531,6.4,6.5,6.1,6.2,6.1
tt0145660,6.7,6.9,6.7,6.6,6.5
tt0145681,6.8,6.5,6.9,6.7,6.7
tt0146316,5.9,5.7,5.9,5.7,6
tt0146675,5.8,6.4,5.9,5.8,5.7
tt0146838,6.9,5.8,7,6.9,6.6
tt0146882,7.6,7.5,7.4,7.5,7.4
tt0147612,7.7,8,7.8,7.7,7.6
tt0147800,7.5,7.6,7.5,7.1,7
tt0149261,5.9,5.4,6,5.8,5.9
tt0150377,6.5,6.5,6.7,6.4,6.6
tt0151137,6.5,5.7,6.5,6.4,6.5
tt0151738,6.3,6.8,6.2,6,6.1
tt0151804,7.9,7.7,7.5,7.8,7.7
tt0152930,7.1,6.8,7.1,7,6.7
tt0154420,8,7.4,8,8,8
tt0154506,7.6,7.4,7.7,7.5,7.2
tt0155267,7,7,6.9,6.8,6.9
tt0158983,7.8,7.9,7.8,7.7,7.5
tt0159097,7.3,7.1,7.3,7.2,7
tt0159273,6.5,6.9,6.7,6.4,6.4
tt0159365,7.3,7.1,7.4,7.2,7.2
tt0160127,5.7,5.7,5.7,5.4,5.6
tt0160862,6.1,6.4,6.1,5.8,5.9
tt0161081,6.7,6.6,6.6,6.6,6.6
tt0162222,7.8,7.8,8,7.7,7.5
tt0162346,7.5,7.4,7.3,7.3,7.3
tt0162650,6,5.9,6.1,5.9,5.9
tt0162661,7.5,7.5,7.4,7.3,7.3
tt0163025,6,5.9,6.1,5.8,6
tt0163187,5.7,6.9,5.9,5.4,5.5
tt0163651,7.1,7.1,7.1,7,6.8
tt0163978,6.7,6.8,6.9,6.7,6.3
tt0163988,6.9,7.2,7.2,6.9,6.5
tt0164052,5.8,5.4,5.9,5.8,5.8
tt0164181,7.1,6.6,6.9,7,7
tt0164184,6.5,6.6,6.5,6.4,6.5
tt0164334,6.4,7,6.5,6.3,6.5
tt0164912,6,5.8,6.1,5.8,6
tt0165798,7.6,6.8,7.6,7.5,7.4
tt0165929,6.3,6.2,6.3,6.1,6.1
tt0166813,7.4,7.4,7.3,6.9,6.7
tt0166896,7.9,7.8,8,8,8
tt0166924,7.9,8.6,8.1,7.9,7.7
tt0167190,6.9,7,6.8,6.8,7
tt0167260,8.8,9.1,9.1,8.8,8.7
tt0167261,8.6,8.8,8.9,8.7,8.5
tt0167404,8.1,8.3,8.2,8.1,8.2
tt0168629,8,8.4,8.2,8,7.5
tt0169102,8.2,8.4,8.4,8,7
tt0169547,8.2,8.6,8.5,8.3,8.1
tt0170016,6.4,6.3,6.4,6,5.9
tt0171363,5,5.4,5,5,5.1
tt0171804,7.6,7.6,7.7,7.5,7.4
tt0172156,6.7,6.7,6.8,6.5,6.2
tt0172493,7.5,7.5,7.7,7.3,7.1
tt0172495,8.5,8.3,8.6,8.5,8.3
tt0173840,6.6,6.5,6.3,6.4,6.5
tt0174856,7.6,6.9,7.8,7.6,7.4
tt0175142,6.3,6.2,6.3,6.2,5.8
tt0175880,7.9,8.4,8.2,8,7.7
tt0177789,7.4,7.1,7.3,7.2,7.5
tt0177971,6.4,6.4,6.6,6.3,6.5
tt0178868,7.3,7,7.1,7.3,7.3
tt0180093,8.2,8.5,8.4,8.3,7.9
tt0181316,6.5,6.8,6.7,6.2,6
tt0181536,7.5,6.2,7.5,7.3,7.2
tt0181689,7.7,7.7,7.7,7.6,7.5
tt0181852,6.4,5.9,6.4,6.2,6.5
tt0181865,7.6,6.8,7.6,7.6,7.5
tt0181875,8,8.2,8,7.8,7.8
tt0182789,7,6.7,7.1,6.8,6.7
tt0183505,6.6,6.4,6.7,6.6,6.3
tt0183523,5.6,6.7,5.8,5.7,5.8
tt0183649,7.1,7.3,7.2,7,6.8
tt0183790,7.1,6.6,7.2,6.8,6.9
tt0184894,6.7,6.6,6.8,6.5,6.4
tt0185014,7.5,7.5,7.3,7.3,7.2
tt0185125,7.9,7.2,7.9,7.8,7.9
tt0185183,2.7,1.3,2,2.5,2.7
tt0185431,5.5,4.4,5.6,5.3,4.9
tt0185937,6.4,6.8,6.6,6.5,6.1
tt0186151,7.5,7.2,7.6,7.3,7.3
tt0186566,6.5,5.5,6.6,6.3,6.6
tt0187078,6.6,6.2,6.7,6.5,6.2
tt0187393,7.3,7.7,7.5,7.1,7
tt0187738,6.8,6.4,6.7,6.6,6.7
tt0190138,6.8,5.6,6.8,6.7,6.7
tt0190332,7.9,7.9,7.8,7.8,7.9
tt0190590,7.8,7.8,7.7,7.7,7.8
tt0195685,7.4,7.6,7.5,7.3,7.4
tt0195714,6.8,6.6,6.7,6.7,6.7
tt0196229,6.7,6.6,6.6,6.6,6.2
tt0198781,8.1,8.1,8.2,8,8
tt0200465,7.3,7,7.3,7.2,7.2
tt0200550,5.9,6.2,6,5.6,5.6
tt0203009,7.8,7.9,7.7,7.5,7.3
tt0203019,7.4,6.5,7.6,7.2,7
tt0204946,6.3,6,6.1,5.9,6.1
tt0205000,5.8,5.5,5.7,5.7,5.7
tt0206314,6.7,6.4,6.8,6.5,6.5
tt0206634,7.9,8.3,8.1,7.9,7.6
tt0207201,6.5,5.9,6.5,6.4,6.4
tt0208003,5.3,5.5,5.5,5,4.8
tt0208092,8.3,8.1,8.3,8.3,8
tt0209144,8.4,8.7,8.5,8.4,8.2
tt0209163,6.5,6.2,6.5,6.3,6.4
tt0209475,5.5,5.8,5.6,5.1,5.3
tt0209958,6.4,5.8,6.4,6.4,6.3
tt0210945,7.9,7.9,7.9,7.7,7.5
tt0211915,8.2,7.9,8.2,8.3,8.2
tt0211933,6.7,6.8,6.7,6.5,6.3
tt0212338,7,7.1,7,7,6.9
tt0212346,6.5,6.1,6.4,6.1,6.3
tt0212720,7.2,7.3,7.4,7.1,7
tt0212985,6.8,6.8,7,6.8,6.6
tt0213149,6.3,5.5,6.7,6.1,5.8
tt0213847,7.6,6.8,7.6,7.5,7.4
tt0215129,6.6,6.1,6.5,6.5,6.2
tt0215750,7.7,7.4,7.7,7.6,7.5
tt0216216,6,5.4,6.1,5.8,6
tt0217505,7.5,7.7,7.7,7.5,7.3
tt0217869,7.3,7.7,7.4,7.2,7.2
tt0218967,7,6,6.8,6.7,6.8
tt0219699,6.8,5.2,6.6,6.6,6.8
tt0219965,6.7,5.7,6.7,6.5,6.5
tt0221027,7.7,7.3,7.7,7.6,7.2
tt0223897,7.3,6.5,7.4,7.1,7
tt0227445,6.9,6.6,7,6.8,6.8
tt0227538,5.6,5.6,5.7,5.1,5.7
tt0230011,7,7.1,7.1,6.7,6.6
tt0230030,6.2,4.8,6.2,6,5.9
tt0230600,7.7,7.9,7.6,7.6,7.6
tt0230838,6.9,6,7,6.7,6.3
tt0232500,6.9,6.9,7,6.7,6.4
tt0233469,5.6,5.5,5.8,5.4,5.6
tt0234215,7.2,7,7.3,7.2,7
tt0235198,7.2,7.4,7.2,7.2,7.1
tt0236493,6.1,6.9,6.4,6.1,6
tt0237534,7.2,6.5,6.9,7,7.1
